passengerId1,passengerId2,numberOfFlightsTogether
18,4190,4
3930,7740,4
485,8358,4
1076,3102,4
2292,4075,4
7645,8158,4
8804,8896,4
8969,8984,4
1028,2453,4
4897,8290,4
4156,6382,4
1811,7694,4
3180,4711,4
1632,4483,4
393,1484,4
1050,8146,4
864,1143,4
5867,6931,4
3650,3734,4
5095,7533,4
5584,8158,4
4249,8353,4
5566,6750,4
9245,9263,4
5989,8089,4
4877,8936,4
9363,9384,4
9315,9328,4
1335,6102,4
9435,9470,4
1338,8961,4
9650,9693,4
9642,9683,4
478,2433,4
212,9258,4
3937,9400,4
2254,8862,4
8072,8893,4
5332,6583,4
10035,10079,4
5518,9926,4
5383,9693,4
816,1800,4
6668,9626,4
10325,10356,4
6769,6831,4
1055,8552,4
7530,7911,4
1677,10352,4
10417,10456,4
10455,10500,4
10431,10439,4
10457,10469,4
10435,10460,4
10659,10665,4
760,7253,4
3339,5283,4
9834,10334,4
5760,6956,4
3611,9540,4
8803,9282,4
10742,10771,4
10741,10772,4
10770,10780,4
10819,10862,4
11021,11028,4
10328,11011,4
11118,11160,4
11190,11198,4
11138,11153,4
11158,11199,4
11142,11196,4
11115,11187,4
11135,11153,4
11121,11198,4
11120,11198,4
11102,11108,4
11114,11194,4
11136,11174,4
3990,7298,4
4496,11275,4
1246,11276,4
2231,10798,4
6560,10710,4
11311,11324,4
4080,8515,4
2068,10690,4
2495,11276,4
9252,10809,4
11660,11698,4
5299,7671,4
2196,8411,4
7418,7937,4
7094,9524,4
736,2503,4
1138,2532,4
1762,5016,4
210,1041,4
400,1283,4
557,3851,4
371,6024,4
728,10083,4
4318,4823,4
4955,5380,4
10612,11957,4
12043,12077,4
335,8368,4
47,2458,4
258,10535,4
258,1490,4
4308,10756,4
680,5044,4
2765,11276,4
3299,8406,4
171,5047,4
1673,3963,4
9389,10015,4
2390,3982,4
1024,8114,4
4802,6541,4
3249,4404,4
2000,7682,4
7837,11871,4
2437,11898,4
6402,10887,4
12220,12294,4
3877,4056,4
1673,2458,4
9385,9421,4
2859,11796,4
4314,9062,4
5911,10857,4
2275,9829,4
1580,9829,4
2153,10728,4
1004,7777,4
3873,6030,4
9062,10240,4
10802,12408,4
1021,11897,4
6622,11897,4
11035,11308,4
9114,9712,4
4524,7376,4
11046,11535,4
2221,11534,4
12574,12598,4
2185,10112,4
5002,9441,4
7924,12552,4
10238,10597,4
45,5046,4
86,3823,4
1598,12384,4
2969,10722,4
1289,1418,4
9480,10548,4
1029,6357,4
8871,9862,4
5073,12051,4
1153,11867,4
12927,12986,4
1863,8944,4
5995,8944,4
5417,9696,4
972,3513,4
5623,8810,4
11600,12810,4
13090,13096,4
6519,12497,4
3528,12385,4
4393,10326,4
8383,10605,4
4420,9858,4
798,9242,4
1113,3992,4
4247,12273,4
12113,12437,4
6355,6577,4
13608,13656,4
4475,7894,4
927,1050,4
13714,13771,4
13746,13791,4
11563,13861,4
6731,11034,4
3257,10329,4
1033,8348,4
3663,12539,4
10762,12516,4
5414,11871,4
2549,10767,4
2274,4016,4
6528,10085,4
611,2613,4
6630,8631,4
6993,9749,4
9599,13560,4
3680,13365,4
3680,9217,4
1451,2778,4
6138,11483,4
14053,14097,4
3976,5043,4
1132,12019,4
1132,1961,4
3206,11099,4
4382,5630,4
8013,11778,4
10568,14044,4
10653,11571,4
2966,8091,4
6327,13657,4
2724,8220,4
11699,12146,4
1688,12146,4
2350,10248,4
3235,12299,4
14728,14793,4
14718,14725,4
14727,14769,4
15115,15122,4
11290,15160,4
6805,12144,4
542,568,4
634,643,4
847,867,4
923,941,4
1126,1146,4
330,1045,4
1236,1253,4
1260,1268,4
1414,1452,4
1444,1476,4
415,427,4
315,1044,4
378,1095,4
308,795,4
1824,1859,4
1904,1990,4
1915,1928,4
2135,2137,4
2155,2187,4
2264,2290,4
2317,2322,4
604,3137,4
3436,3493,4
3629,3637,4
760,3490,4
1001,3410,4
3706,3717,4
3904,3941,4
3945,3959,4
3966,3989,4
3939,3949,4
4016,4029,4
4072,4092,4
289,690,4
244,609,4
205,2568,4
441,1268,4
2641,3919,4
1236,3990,4
2205,3553,4
4229,4248,4
4218,4243,4
4248,4270,4
4203,4237,4
655,3411,4
211,2515,4
274,1297,4
4358,4397,4
989,2997,4
1269,2600,4
844,3739,4
2212,3502,4
2271,3507,4
4536,4548,4
1004,1628,4
3814,4548,4
4632,4672,4
4609,4670,4
4667,4685,4
962,1082,4
3204,3399,4
119,3677,4
2776,4364,4
4830,4883,4
4923,4986,4
2669,3902,4
2328,3535,4
2462,3575,4
5382,5391,4
2325,3510,4
1328,2400,4
3787,5119,4
5439,5490,4
5408,5426,4
5408,5479,4
5401,5408,4
5414,5498,4
5451,5456,4
1437,5313,4
1288,4092,4
2743,4071,4
5659,5693,4
5648,5668,4
3370,3472,4
3286,3690,4
721,1903,4
79,3353,4
2422,5671,4
1499,2802,4
1163,4331,4
5731,5799,4
223,3102,4
4431,4690,4
226,1545,4
6084,6097,4
6013,6018,4
5708,5978,4
2280,5484,4
1662,4609,4
1444,3998,4
1548,6027,4
129,1673,4
3295,6004,4
2403,5053,4
147,4346,4
2775,4914,4
1538,2596,4
443,2848,4
1801,4551,4
3208,6092,4
6930,6974,4
3253,4734,4
7326,7384,4
7407,7442,4
7436,7496,4
7424,7430,4
7578,7593,4
1155,7511,4
334,6159,4
2595,3263,4
1208,5716,4
7724,7795,4
7837,7894,4
683,1946,4
5885,6723,4
8525,8533,4
468,1624,4
2231,4716,4
2492,7616,4
6600,8246,4
876,2101,4
1684,4359,4
4182,5059,4
1817,4990,4
1817,6817,4
997,6844,4
5724,6049,4
6064,6896,4
950,6814,4
959,3576,4
6077,6814,4
3120,6824,4
6049,6844,4
2773,6874,4
4481,6817,4
4481,6872,4
4969,6847,4
5771,6885,4
1797,7680,4
5731,6805,4
6936,7414,4
4468,7601,4
2906,4497,4
8957,8970,4
4126,8019,4
4563,8045,4
5411,7318,4
2062,6730,4
1393,6748,4
3471,8656,4
1733,6127,4
4247,8283,4
9027,9044,4
2967,6892,4
9104,9177,4
4613,8596,4
1975,4019,4
1341,7597,4
4764,7597,4
6931,8517,4
3284,7195,4
1677,6745,4
441,6703,4
233,5847,4
7034,7612,4
9330,9366,4
9363,9367,4
9482,9498,4
1632,7001,4
9610,9683,4
2719,4541,4
4490,8888,4
822,1045,4
6668,7718,4
6020,6813,4
2776,8007,4
3439,9690,4
3439,9610,4
300,9618,4
3741,5662,4
82,8784,4
3536,7600,4
10327,10357,4
10368,10394,4
5799,8566,4
1824,9810,4
53,9363,4
848,10046,4
3483,10060,4
10412,10428,4
10402,10415,4
10431,10433,4
6263,9363,4
1078,10373,4
281,6707,4
92,4441,4
2656,8557,4
7023,7122,4
3020,9983,4
5668,10396,4
5260,8294,4
529,6741,4
2967,3640,4
3233,6175,4
589,5153,4
10939,10954,4
10910,10962,4
841,10104,4
11101,11165,4
11111,11158,4
11141,11165,4
11103,11128,4
11139,11174,4
11114,11129,4
11205,11292,4
1451,10963,4
1831,4591,4
932,2097,4
3958,4359,4
8729,10791,4
1173,8268,4
11457,11462,4
3486,9840,4
968,8873,4
2856,11198,4
5101,10033,4
4778,6468,4
6783,8004,4
4616,10455,4
9225,10379,4
11736,11756,4
6365,9688,4
839,6228,4
3975,9581,4
8964,11368,4
2910,11324,4
11812,11891,4
3665,7448,4
4749,9770,4
7581,10597,4
9687,11781,4
5277,7336,4
4823,7098,4
3275,4584,4
8194,9659,4
4337,10016,4
1138,1378,4
5560,8823,4
888,7809,4
4689,6548,4
728,10023,4
6053,8912,4
2514,4151,4
4315,6343,4
8132,10398,4
12105,12123,4
5096,10702,4
5096,11874,4
5096,10778,4
7825,10716,4
2437,10764,4
3322,8406,4
8574,10702,4
10310,11803,4
10162,10809,4
8704,12105,4
7273,9019,4
5287,10830,4
2062,8684,4
5116,7881,4
4626,5540,4
1580,3309,4
4768,11021,4
12409,12458,4
5080,10354,4
2895,11215,4
8042,10043,4
10989,11046,4
12508,12594,4
8024,9954,4
8024,9906,4
6743,12549,4
3067,11308,4
4285,7812,4
45,11483,4
10203,11334,4
2358,5374,4
4037,5977,4
10024,12358,4
1982,6006,4
6883,11867,4
5955,7123,4
8025,8944,4
7870,11957,4
2594,2767,4
375,3239,4
10294,11025,4
4200,12413,4
5603,10394,4
1340,11018,4
288,1126,4
917,1099,4
13105,13112,4
13142,13168,4
3465,12385,4
9704,11026,4
2522,9707,4
4904,9179,4
13788,13800,4
13748,13771,4
13753,13792,4
13871,13900,4
5635,7462,4
7987,13900,4
10812,11593,4
6138,12539,4
5414,12516,4
4410,13605,4
2125,10115,4
12617,13238,4
9369,12284,4
7902,13560,4
7902,13462,4
4037,7350,4
361,2158,4
3549,11326,4
3367,9535,4
3382,12567,4
5632,13620,4
9856,11198,4
1151,5405,4
1947,13525,4
1947,13830,4
1138,13753,4
3364,13819,4
1826,11192,4
10212,13394,4
245,9910,4
6778,10393,4
2092,5101,4
3865,11089,4
1779,5480,4
8777,11521,4
3484,9039,4
3638,9082,4
1196,11070,4
3907,5919,4
14703,14728,4
14714,14770,4
14702,14759,4
14754,14796,4
14750,14776,4
14750,14778,4
14744,14796,4
14705,14751,4
3874,8076,4
4711,15135,4
8961,15135,4
465,483,4
502,600,4
584,587,4
715,775,4
812,819,4
813,862,4
853,883,4
932,998,4
939,999,4
368,1038,4
362,1002,4
126,187,4
607,627,4
807,877,4
305,1053,4
746,1057,4
760,1057,4
768,1056,4
395,755,4
376,719,4
1770,1791,4
1853,1868,4
1819,1826,4
1816,1853,4
1922,1990,4
1911,1918,4
1903,1999,4
2180,2192,4
2115,2137,4
2140,2169,4
2114,2168,4
2104,2167,4
2116,2140,4
2110,2142,4
2136,2155,4
2220,2250,4
2238,2243,4
2322,2390,4
2402,2418,4
2455,2478,4
2549,2588,4
2761,2774,4
2802,2886,4
2813,2840,4
269,3137,4
3439,3475,4
1228,1542,4
1081,1557,4
3506,3571,4
288,648,4
4007,4037,4
263,690,4
609,3167,4
443,2568,4
650,2567,4
468,659,4
432,1005,4
432,1264,4
1087,2561,4
4224,4274,4
2197,3410,4
290,3476,4
4309,4371,4
905,2925,4
2567,2674,4
2325,3603,4
4569,4598,4
4029,4380,4
2515,3413,4
204,2789,4
467,2784,4
3205,4400,4
3209,3301,4
1855,4640,4
2793,4609,4
2793,4696,4
1337,4051,4
4925,4979,4
4917,4941,4
5243,5289,4
5328,5342,4
2222,2325,4
2405,3537,4
141,1343,4
5435,5446,4
5451,5499,4
5443,5495,4
5429,5468,4
5404,5478,4
5409,5436,4
4016,5420,4
4052,5477,4
1376,4398,4
4208,5066,4
5719,5759,4
5755,5789,4
5706,5763,4
5705,5718,4
942,2143,4
2575,3622,4
4614,4957,4
602,2651,4
2651,3912,4
5927,5991,4
5948,5996,4
3197,3287,4
6065,6087,4
323,2169,4
2256,3917,4
5800,5982,4
446,6089,4
672,6350,4
455,1701,4
3998,4632,4
1046,4945,4
2596,5420,4
1444,5356,4
5055,5467,4
4346,5356,4
2710,3492,4
1572,4295,4
6930,6981,4
7306,7336,4
7433,7447,4
2601,3312,4
708,1186,4
7852,7881,4
7801,7825,4
4131,7197,4
1775,2987,4
1994,3668,4
3525,5133,4
8113,8150,4
8157,8174,4
8251,8287,4
7342,8326,4
2075,6748,4
4208,5573,4
6447,7540,4
2035,6572,4
816,2758,4
4896,5074,4
3463,4182,4
5494,5734,4
5494,6829,4
4674,6827,4
4674,6880,4
5500,6870,4
5500,6827,4
5954,6071,4
2294,6848,4
2294,5724,4
2773,6469,4
4942,6880,4
5491,5724,4
2516,6725,4
4092,5554,4
2492,6740,4
1208,7832,4
4851,7734,4
2656,7532,4
4497,8216,4
1734,8454,4
6030,6541,4
3115,4779,4
9006,9026,4
9076,9077,4
3000,8323,4
4213,7437,4
2861,7384,4
6707,7082,4
5695,9035,4
9253,9282,4
6293,7001,4
4200,5564,4
4761,8557,4
9760,9763,4
1401,3443,4
5007,5571,4
8078,9362,4
3703,4398,4
9858,9878,4
1673,8072,4
8006,8895,4
7369,8518,4
9919,9922,4
9951,9959,4
2811,5855,4
662,8516,4
3405,9245,4
3660,9206,4
6668,7242,4
7866,8007,4
7131,9677,4
7131,9619,4
622,9684,4
6656,6725,4
3465,9904,4
6076,8433,4
2699,3242,4
4391,9066,4
6892,9066,4
2231,6668,4
5058,8658,4
10322,10368,4
10320,10379,4
8565,8818,4
5007,6304,4
6447,10346,4
4850,10356,4
8961,10313,4
10409,10483,4
10419,10480,4
10425,10428,4
10452,10485,4
10490,10497,4
5572,5770,4
1078,2960,4
398,3418,4
905,3253,4
9441,9874,4
7505,9441,4
10619,10658,4
3025,9356,4
745,8557,4
1505,9271,4
2123,9058,4
2123,7122,4
2926,9834,4
10702,10751,4
10702,10709,4
10709,10796,4
10703,10786,4
10822,10887,4
11124,11196,4
11175,11176,4
11118,11119,4
11141,11161,4
11163,11165,4
11158,11190,4
11135,11187,4
11122,11161,4
11137,11164,4
11139,11180,4
11109,11137,4
11109,11122,4
11114,11148,4
783,1678,4
783,5957,4
11332,11388,4
11408,11474,4
2226,4473,4
157,11073,4
3924,4846,4
9057,10548,4
633,10668,4
8234,10896,4
11724,11752,4
157,9405,4
2785,8289,4
2970,5256,4
3317,7903,4
5132,8912,4
4337,5209,4
3851,7809,4
5696,10017,4
6548,8912,4
5530,10023,4
4584,5132,4
6522,10023,4
371,7679,4
2503,10083,4
1378,10023,4
5031,5696,4
5031,8194,4
5209,7098,4
4010,7098,4
4121,5696,4
4580,5209,4
664,4137,4
10010,10758,4
258,3367,4
75,8851,4
2012,7511,4
1521,6001,4
2054,3963,4
637,9395,4
12111,12171,4
10975,11407,4
1782,10465,4
486,7636,4
218,10796,4
4945,8574,4
7825,11898,4
4070,7844,4
760,7364,4
6787,9930,4
3020,4364,4
1718,9749,4
5356,11796,4
6570,10308,4
919,8594,4
7747,9893,4
10352,10576,4
6575,10728,4
1057,5997,4
4133,8030,4
4124,11871,4
5375,7393,4
3805,8465,4
1129,7222,4
9324,11690,4
3529,9409,4
134,11239,4
8988,12100,4
7811,11352,4
1972,4058,4
707,4227,4
12574,12586,4
12568,12598,4
12539,12586,4
3921,4514,4
3173,4852,4
7427,8836,4
10294,10350,4
10277,10665,4
3665,6066,4
6066,10512,4
1085,4478,4
5956,7633,4
2441,9523,4
7850,7962,4
12826,12890,4
5303,6737,4
7307,11225,4
3546,11559,4
5623,12323,4
11727,12899,4
6306,6511,4
7938,8474,4
4379,9376,4
6323,8579,4
1113,3238,4
8671,12604,4
13203,13251,4
2197,10403,4
6987,11073,4
1196,10264,4
5464,10184,4
3560,13579,4
6843,13693,4
13791,13800,4
4637,10960,4
8389,10439,4
2472,6107,4
721,8058,4
9234,13900,4
1883,10219,4
3597,6138,4
501,3615,4
8132,11527,4
3977,11198,4
8271,11307,4
9445,13378,4
363,8091,4
14051,14082,4
1624,10681,4
3819,9285,4
9179,11326,4
2512,9535,4
4204,8385,4
1143,4136,4
4989,13822,4
1181,12947,4
10795,13731,4
1715,10681,4
5430,13731,4
7502,9351,4
4118,6864,4
11676,11872,4
4685,13284,4
3897,5111,4
7611,13602,4
6041,12551,4
6767,9532,4
3024,6414,4
865,1162,4
5513,14087,4
5920,8243,4
2951,5490,4
14644,14673,4
14747,14754,4
10652,15186,4
8211,15153,4
1242,15121,4
134,186,4
250,278,4
409,448,4
521,584,4
1111,1149,4
378,1001,4
1431,1467,4
807,885,4
330,1035,4
392,1020,4
355,1035,4
328,771,4
766,1053,4
1520,1536,4
1770,1780,4
1916,1979,4
1906,1986,4
1917,1941,4
1917,1973,4
1913,1962,4
2115,2163,4
2115,2190,4
2102,2191,4
2134,2187,4
2322,2379,4
2356,2381,4
2402,2470,4
2401,2403,4
269,604,4
670,3104,4
3421,3479,4
1236,2627,4
368,3461,4
3949,3994,4
4035,4083,4
690,3159,4
1456,1865,4
1865,2728,4
391,3071,4
1662,2822,4
45,2886,4
4233,4271,4
4217,4291,4
425,2868,4
4350,4366,4
970,1008,4
636,2127,4
2510,2681,4
2226,3597,4
4032,4344,4
1532,2571,4
167,1611,4
1844,2789,4
910,1082,4
2465,3604,4
61,2426,4
2440,3653,4
1427,4668,4
4925,4962,4
2570,3553,4
946,2273,4
920,2935,4
977,2255,4
941,2437,4
1321,3654,4
2427,2910,4
2295,2441,4
3896,5395,4
1328,2786,4
3787,5161,4
5439,5468,4
5448,5500,4
5443,5451,4
5459,5486,4
3173,5358,4
5516,5590,4
3077,4054,4
5642,5689,4
1337,5467,4
1082,1167,4
910,4153,4
945,1766,4
1163,1734,4
5765,5791,4
5711,5748,4
5743,5755,4
1774,4330,4
3267,5175,4
602,2623,4
670,1545,4
2700,5143,4
5913,5941,4
6009,6099,4
6032,6050,4
3644,4243,4
2780,5775,4
5793,5982,4
202,5204,4
165,592,4
3998,4593,4
1444,6004,4
3991,4967,4
4551,5434,4
147,4554,4
4300,4988,4
7062,7070,4
7160,7196,4
1403,4968,4
1906,2518,4
7621,7693,4
7634,7680,4
2692,7634,4
2408,2672,4
3994,4534,4
362,6121,4
494,3801,4
187,1447,4
7709,7770,4
7851,7861,4
7807,7854,4
752,7379,4
8007,8084,4
2516,2786,4
8102,8200,4
8117,8194,4
8374,8398,4
683,2905,4
4637,5118,4
3635,6471,4
3191,5375,4
1691,4613,4
3173,4199,4
334,5866,4
4916,7581,4
494,6946,4
1229,2382,4
1619,6884,4
4373,6824,4
950,6824,4
438,2759,4
3544,5966,4
4316,6824,4
4607,6869,4
6047,6889,4
6904,7414,4
1329,8234,4
8752,8792,4
2868,7605,4
7831,8960,4
511,4765,4
9053,9078,4
1158,8246,4
3300,5737,4
6931,8843,4
4468,6796,4
3102,9009,4
9316,9366,4
1223,8213,4
3409,8350,4
494,6259,4
9683,9684,4
9659,9679,4
9763,9764,4
8381,8906,4
5518,7754,4
5733,9166,4
869,8563,4
8072,9263,4
6777,9266,4
3392,7074,4
2412,8059,4
10001,10045,4
1209,2323,4
4502,5137,4
2155,4031,4
3844,9690,4
3445,9711,4
419,816,4
1343,9750,4
1526,2864,4
382,8983,4
2231,6857,4
7506,9793,4
4004,8642,4
5058,7568,4
1190,10115,4
8888,9983,4
1677,10349,4
4249,10327,4
10418,10476,4
10458,10470,4
10405,10446,4
10401,10458,4
10470,10480,4
853,2232,4
1246,9436,4
10509,10594,4
4283,10377,4
2728,9058,4
2728,8120,4
1352,8546,4
7692,9311,4
3588,9540,4
1434,1715,4
10760,10795,4
10718,10762,4
10701,10709,4
10701,10727,4
10703,10760,4
5569,5723,4
10328,11069,4
11124,11190,4
11125,11181,4
11129,11180,4
11138,11183,4
11103,11153,4
11148,11187,4
11132,11135,4
11145,11188,4
1831,11271,4
932,1831,4
7898,10751,4
9645,10737,4
2354,10704,4
8729,10712,4
8729,10788,4
4080,8735,4
211,8735,4
9268,11056,4
5253,10676,4
1437,10746,4
6447,10697,4
288,8004,4
11734,11763,4
779,9818,4
7685,8295,4
2785,5167,4
1191,4168,4
1904,2002,4
7726,8169,4
8260,11853,4
2100,7919,4
3515,6579,4
1753,6987,4
400,3851,4
8424,8912,4
3432,4318,4
728,4188,4
4137,4712,4
12012,12077,4
4408,4584,4
4151,6522,4
8368,11067,4
47,4713,4
6286,8368,4
857,5653,4
2634,7836,4
2544,6180,4
1490,4632,4
3112,3223,4
3867,9369,4
9493,11221,4
2410,3032,4
1609,8980,4
9049,10509,4
2068,8609,4
2000,10785,4
4945,8353,4
4945,11871,4
1240,11880,4
1966,7560,4
2765,2976,4
3322,8163,4
75,11833,4
7844,11874,4
1142,4721,4
7983,10015,4
3867,10085,4
628,11225,4
9685,11796,4
3534,12243,4
1382,8105,4
5671,8505,4
4147,8323,4
4484,11963,4
873,1462,4
1129,10749,4
11644,11712,4
6050,11680,4
7319,11378,4
9735,12035,4
6143,12130,4
12544,12590,4
9992,10975,4
3275,5533,4
318,11308,4
2212,6523,4
3631,11308,4
10720,11483,4
1031,8197,4
12641,12657,4
1982,12050,4
1265,3902,4
10515,10701,4
5998,9596,4
11066,12436,4
8106,9725,4
13111,13195,4
10684,12604,4
1113,5416,4
8765,13160,4
613,3875,4
6289,6437,4
10467,11553,4
7903,11041,4
952,5201,4
5054,12582,4
157,4335,4
5216,8106,4
3601,7612,4
9366,12248,4
3382,13869,4
10689,13637,4
7286,9234,4
4645,9742,4
1242,6332,4
501,11593,4
1829,11593,4
9152,11593,4
1064,9653,4
9713,10115,4
12653,13680,4
4037,8258,4
5661,9601,4
3078,3680,4
628,8025,4
5632,7288,4
4166,7721,4
139,919,4
6382,11123,4
5175,12477,4
469,855,4
860,6981,4
12231,12981,4
3092,8964,4
2994,4685,4
3897,9974,4
6733,10938,4
14260,14261,4
3910,13950,4
2203,10561,4
9890,11070,4
3759,10652,4
1850,13160,4
1850,3759,4
10631,11353,4
954,13160,4
3054,10274,4
14747,14793,4
14769,14782,4
384,393,4
440,443,4
521,574,4
521,587,4
501,512,4
843,849,4
917,986,4
364,1026,4
356,1058,4
309,1051,4
307,1050,4
719,1035,4
749,1002,4
355,739,4
362,751,4
1009,1287,4
1834,1886,4
1915,1919,4
1923,1970,4
2179,2187,4
2140,2160,4
2124,2163,4
2126,2137,4
2111,2168,4
2165,2169,4
2114,2185,4
2134,2158,4
2116,2145,4
2136,2144,4
2202,2220,4
2318,2390,4
2463,2475,4
2026,2392,4
2705,2781,4
2731,2795,4
3046,3093,4
3149,3196,4
3475,3493,4
3402,3479,4
3414,3463,4
3420,3472,4
3508,3585,4
3563,3567,4
217,664,4
3719,3756,4
3806,3865,4
3916,3931,4
4051,4083,4
246,2178,4
1828,2755,4
443,610,4
248,1693,4
1693,2510,4
4254,4282,4
272,3421,4
916,1376,4
676,3133,4
915,1369,4
989,1366,4
933,1314,4
4414,4449,4
4405,4467,4
4475,4493,4
2315,3679,4
2072,2484,4
126,3698,4
1248,1465,4
1074,1482,4
1369,2758,4
139,2440,4
1489,4643,4
5022,5037,4
5120,5126,4
2247,2460,4
946,1384,4
2255,2928,4
2498,2910,4
298,4197,4
1524,2910,4
4534,5377,4
5414,5494,4
5438,5446,4
5409,5448,4
5515,5571,4
5645,5657,4
348,4109,4
1413,4291,4
252,384,4
1890,4638,4
3914,4416,4
4171,5881,4
1537,3415,4
5970,5994,4
5917,5984,4
3330,5894,4
1616,5927,4
3106,4717,4
1046,5434,4
1598,6004,4
4967,5455,4
5647,6163,4
7029,7062,4
7331,7344,4
7407,7410,4
7559,7595,4
7511,7515,4
7593,7600,4
4109,7594,4
494,3642,4
7713,7746,4
5755,5989,4
2286,7280,4
4941,7504,4
8167,8198,4
6020,6807,4
8381,8397,4
7733,8384,4
232,4897,4
232,1691,4
394,677,4
4634,4858,4
4209,7638,4
2516,4440,4
1452,6531,4
2988,6580,4
1554,2988,4
4184,8338,4
4082,7540,4
3905,8017,4
5993,6077,4
1817,2294,4
1619,6858,4
438,6809,4
438,6824,4
438,6832,4
6069,6469,4
6077,6854,4
6077,6829,4
3120,6836,4
5954,6814,4
6039,6839,4
2993,6893,4
1865,5734,4
1865,5720,4
5771,6884,4
4215,7392,4
1484,5746,4
883,5015,4
8654,8690,4
1382,6357,4
3169,7605,4
3898,7618,4
3735,7629,4
8835,8892,4
8914,8950,4
8950,8965,4
3713,6380,4
4870,5525,4
1747,8042,4
3963,4675,4
3898,6097,4
814,8654,4
2656,5467,4
2032,4726,4
3609,4717,4
5620,6338,4
9042,9069,4
3657,4719,4
393,1158,4
4139,6486,4
286,494,4
3453,3995,4
3665,6060,4
4832,5645,4
6127,9083,4
6707,7866,4
6786,7868,4
5876,9006,4
451,5795,4
9351,9388,4
9656,9696,4
9622,9623,4
9711,9756,4
2515,6084,4
1819,7851,4
9822,9866,4
7369,9263,4
9906,9936,4
9907,9917,4
908,5620,4
8777,9072,4
8213,8810,4
1956,3772,4
4989,6583,4
2886,7866,4
5652,9672,4
300,9602,4
187,4076,4
4329,8824,4
7162,9713,4
9392,10086,4
9327,10082,4
9055,10085,4
1079,5623,4
2231,9682,4
10377,10394,4
3798,8533,4
760,9977,4
760,9324,4
4249,10353,4
10428,10494,4
10427,10465,4
10415,10454,4
10415,10417,4
10402,10483,4
10417,10425,4
10405,10464,4
10416,10456,4
2441,9822,4
1008,7020,4
2747,8007,4
8976,10358,4
1321,1454,4
2745,3709,4
2973,9874,4
3741,8775,4
10610,10613,4
8246,9229,4
203,7185,4
6813,10107,4
5876,8048,4
5760,6474,4
2415,3447,4
10756,10785,4
10741,10779,4
10706,10741,4
10709,10770,4
3877,9638,4
2433,10196,4
2274,9649,4
6095,9302,4
11104,11126,4
11119,11121,4
11169,11176,4
11101,11121,4
11118,11175,4
11161,11183,4
11163,11199,4
11163,11190,4
11103,11111,4
11160,11188,4
11173,11188,4
11142,11143,4
11145,11161,4
11122,11178,4
11139,11165,4
11114,11115,4
11250,11279,4
288,5957,4
4359,5459,4
75,8165,4
3618,10714,4
11326,11350,4
3164,8039,4
585,7616,4
3020,5966,4
11774,11798,4
2292,10179,4
3663,10812,4
4978,9465,4
3531,5256,4
4397,11180,4
863,10017,4
210,6548,4
400,888,4
3522,4814,4
5873,10612,4
2411,3275,4
7772,7983,4
7772,7950,4
47,7772,4
7950,11067,4
4293,6827,4
8006,10535,4
9127,11221,4
8684,11221,4
556,4514,4
10767,11276,4
2000,8851,4
7837,8030,4
4945,8163,4
3322,11883,4
8574,11871,4
1411,9076,4
4364,10125,4
628,1747,4
5943,10328,4
2811,9685,4
633,8040,4
4242,5671,4
12403,12438,4
12486,12493,4
7679,8659,4
2783,11840,4
1004,2358,4
1681,7832,4
8042,10050,4
135,8964,4
2046,3529,4
5838,10463,4
1561,5336,4
5007,11954,4
7427,12250,4
4828,7727,4
7720,8339,4
6056,11962,4
391,9620,4
12764,12797,4
12703,12705,4
2560,11881,4
761,2594,4
407,5998,4
9791,11529,4
12072,12436,4
6953,9055,4
9800,12939,4
2068,9816,4
2408,9202,4
13405,13411,4
950,13462,4
5390,10264,4
13610,13685,4
6255,7038,4
281,13640,4
3560,10435,4
13822,13894,4
13876,13896,4
258,13842,4
2810,7023,4
9471,9846,4
753,6331,4
5630,9612,4
7451,10340,4
3041,10329,4
10858,11273,4
4037,13251,4
1099,5661,4
2536,13668,4
14021,14077,4
14048,14069,4
4673,13989,4
11834,12841,4
1454,1779,4
3206,7710,4
4875,11099,4
2713,5171,4
2702,6437,4
7502,12476,4
1972,6695,4
7593,10447,4
6327,9956,4
3938,12212,4
7114,10244,4
7286,13731,4
49,938,4
2868,9992,4
2041,2684,4
132,4685,4
5513,14082,4
954,8271,4
12163,14070,4
14751,14752,4
14752,14782,4
14716,14770,4
14716,14739,4
10652,15160,4
9445,15186,4
323,337,4
638,660,4
702,735,4
844,849,4
822,848,4
806,891,4
859,881,4
1211,1234,4
1356,1376,4
1309,1343,4
1309,1358,4
1451,1452,4
103,174,4
305,1001,4
305,1013,4
324,1007,4
1617,1684,4
1964,1986,4
1937,1997,4
1916,1941,4
1941,1962,4
2041,2064,4
2135,2148,4
2130,2188,4
2141,2179,4
2107,2160,4
2210,2265,4
2224,2280,4
2232,2292,4
2228,2259,4
2264,2276,4
3203,3279,4
646,3107,4
3444,3479,4
3541,3580,4
3510,3567,4
3510,3586,4
697,2116,4
368,3477,4
3719,3776,4
3717,3739,4
3921,3971,4
3924,3931,4
4080,4090,4
2197,3182,4
286,679,4
1865,2793,4
1479,1828,4
2563,3104,4
468,2578,4
274,2531,4
350,2604,4
1542,3940,4
1569,3940,4
2233,3532,4
199,3093,4
184,2879,4
4215,4260,4
4202,4272,4
4217,4249,4
3159,3444,4
331,3162,4
1361,2923,4
1396,2943,4
4411,4473,4
2308,2497,4
4541,4556,4
4504,4534,4
1444,2511,4
